example_id,declared_type,inferred_type,question,ground_truth,reference_id_count,reference_description_count,question_words,ground_truth_words,looks_like_refusal,is_duplicate_question,has_duplicate_reference_ids,has_structural_issue,issue_tags,ground_truth_response_relevancy,ground_truth_faithfulness,reference_context_precision,reference_context_recall,metric_error,reference_context_ids,reference_descriptions
0c150c72-f5a6-4881-bb8d-4dc3eb257214,multi,multi,"Are the TELSOR wireless earbuds (B0C6K1GQCF) and the Open Ear Headphones (B0CBMPG524) both suitable for workouts, and how do their water resistances compare?","Both are workout‑friendly: TELSOR earbuds are IPX7 waterproof (from B0C6K1GQCF) while the Open Ear Headphones are also IPX7-rated (from B0CBMPG524), so they have equivalent water resistance suitable for sweat and rain.",2,2,23,31,False,False,False,False,,0.756,0.3333,0.0,1.0,,"[""B0C6K1GQCF"", ""B0CBMPG524""]","[""TELSOR Wireless Earbuds for iPhone, Bluetooth Headphones Touch Control Stereo Sound Bluetooth Earbuds with Noise Cancelling Mic for Calls, 30H Playtime, IPX7 Waterproof Earbuds for Android, Black ♬【Bluetooth】Pair instantly with an uninterrupted and stable transmission with Bluetooth 5.1. AVRCP, HCP, HSP, and A2DP profiles are supported. The wireless earbuds are compatible with most Bluetooth enabled iPhones, Andriods, smart TVs, computers, etc. Each wireless earbuds will pair with each other when they are removed from the charging case. From here, enable Bluetooth on your chosen device and pair with the headphones. ♬【Clear Call & Sound quality】Each wireless earbuds features a 10mm diameter speaker and 2 microphones to reduce ambient noise and transmit your voice for a clear call in any environment. For the music enjoyers, these wireless earbuds offer a deep bass for an immersive musical experience. ♬【Long Battery Life & Quick Charge】Get up to 6 hours of playtime on a single charge or up to 30 hours when using the charging case. A full charge takes 2 hours in the charging case. The charging case itself is charged using USB-C. ♬【IPX7 Waterproof & Ergonomic Design】TELSOR wireless earbuds feature IPX7 Waterproof nano-coating to effortlessly protect the wireless earbuds from rain and sweat alike. The lightweight, ergonomic design fits in the ear without adding any discomfort or stress, making them perfect for offices, runs, and workouts. ♬【Smart Touch Control】There won't be a need to reach for your phone when using these wireless earbuds. Tapping the wireless earbuds enables you access to volume control, pause/play/skip, answer/hang up, and voice assistant. ♬【Ideal Gift】TELSOR Wireless Earbuds are great for friends and family as Birthday gifts, Valentine's Day gift etc."", ""Open Ear Headphones, Bluetooth 5.3 Earbuds with 60H Playtime IPX7 Waterproof Wireless Earbuds Immersive Premium Sound True Wireless Open Ear Earbuds with Earhooks for Running, Walking and Workouts 【Open-ear Design Headphones】Feature with a new generation of true open-ear wireless earbuds design, the headphones can rest gently and firmly fit your ears without entering your ear canal, which will reduce stress and hearing loss after extended wear. There is no pinching of the auricle, no blockage of the ear canal, and no pain or damage to hearing. 【Powerful Stereo Sound】Equipped with 16.2 millimeters vibrating diaphragm speaker driver, bluetooth headphones providing pure balanced audio and clarity output for all music genres with soft audio and immerse yourself in the wonderful world of music. 【Hear Your Surroundings】Open earbuds that rest on your ears without covering them, you can hear your music and your surroundings at the same time. Whether you are cycling, walking, running, working out or driving, you can always be aware of your surroundings, knowing you are safe and alert for changes in your environment. 【Comfort and Secure Fit】 The open earbuds can avoid wearing discomfort caused by in-ear or over-ear headphones. Flexible, secure-fitting silicone ear hooks and an ergonomic design ensure the bluetooth earphones stay comfortable and secure during hiking, running and other outdoor activities. 【Charge on the go & IPX7 Waterproof】Earbuds last 11 hours of playback time with one charge and can be extended up to 60 hours with a portable charging case in use. Plus, wireless headphones boast IPX7-rated protection that prevents ordinary splashing water and rain. (Please note: The charging case is not waterproof)""]"
691bac31-49fb-4312-9f82-65d11081c270,multi,multi,"I want a compact monitor setup: will the SANSUI 22"" 75Hz monitor (B0CGM29ZL7) pair well with the Bextsrack metal monitor riser (B09XCKYXR8) to improve ergonomics and cooling?","Yes — the SANSUI 22"" monitor (1920x1080, HDMI/VGA) is suitable for desktop use (from B0CGM29ZL7), and the Bextsrack riser elevates monitors and has perforated holes to improve air circulation (from B09XCKYXR8).",2,2,27,31,False,False,False,False,,0.7946,1.0,1.0,1.0,,"[""B0CGM29ZL7"", ""B09XCKYXR8""]","[""SANSUI Monitor 22 inch 1080p FHD 75Hz Computer Monitor with HDMI VGA, Ultra-Slim Bezel Ergonomic Tilt Eye Care LED Display for Home Office (ES-22F1 HDMI Cable Included) 22” Full HD VA(1920*1080) Monitor for Home, Game and Office Refresh Rate: 75Hz; Brightness: 250Nits; Free Sync Technology; Low Blue, Anti-Glare and Anti-Flicker Interface: HDMI 1.4 & VGA Ports (HDMI Cable include) Ergonomic Design:Easy Mount Stable Stand, -5°~15°Tilt, 178°V/H Viewing Angle, 75×75mm VESA Warranty: A 30-day money-back and free replacement warranty from order date and lifetime technical support."", ""Bextsrack Monitor Stand Riser, Metal Desktop Stand for Computer, Laptop, PC, Notebook, Printer, 2 Pack, Black 🖥️ MULTIPURPOSE COMPUTER RISER - Suitable for a PC monitor, computer, iMac, printer, laptop, TV and LCD display. Ideal addition to home, office, dorm or workspace. 💻 HEALTH WORK - This monitor riser elevates your monitor to a suitable viewing height, helps you to form a healthy sitting position, highly relieving back pain and shoulder ache. 🖥️ PREVENTS OVERHEATING - Adopt unique perforated holes design, this monitor stand allows better air circulation to cool your device. No longer worry about overheating of your devices again. 💻 STURDY AND STABLE - Premium metal construction of the supporting legs make this monitor shelf riser hold most flat LCD monitors, notebooks, printers steadily (up to 50 lbs). The non-slip pad underneath keeps the legs in place and protect your laptop from damaging. 🖥️ MAXIMIZE DESK SPACE - This monitor stand easily frees up more valuable space on your desk, keyboard, mouse, gaming devices and more small items can be stored under the stand, leaving your desk neat and tidy.""]"
02351824-43f2-48d5-bfc4-9a148bdbac92,multi,multi,Will the ACEMAGICIAN mini PC (B0C9XFF3CT) support connecting three 4K monitors while using the UseBean 240W USB-C cable (B0BP9Z159S) to drive a USB-C monitor at 4K@60Hz?,"The mini PC supports 4K@60Hz triple display via HDMI, DP and Type-C (from B0C9XFF3CT); the UseBean cable provides 4K@60Hz video output over USB-C (from B0BP9Z159S), so using the PC's Type-C output with this cable will support 4K@60Hz on that monitor.",2,2,26,40,False,False,False,False,,0.505,0.6667,1.0,1.0,,"[""B0C9XFF3CT"", ""B0BP9Z159S""]","[""ACEMAGICIAN Mini PC【Dual LAN】AMD Ryzen 5 5500U, 16GB DDR4 500GB NVMe PCIe3.0 SSD Win 11 Pro【4K@60Hz Triple Display】Mini Desktop Computers,Gaming PC 6C/12T, up to 4.0GHz,USB-C/BT4.0/Wi-Fi6/Dual Channel ✅【AMD RYZEN 5 5500U PROCESSOR】ACEMAGICIAN mini desktop PC is equipped with AMD Ryzen 5 5500U, 6 Cores 16 Threads, L3 Cache is up to 16MB! Base Clock 2.1GHz, Max Boost Clock can up to 4.0GHz.Equipped with Radeon Vega 7 Graphics(1800 MHz), providing more performance and smoother operation for office (PS, PR, CAD, ArcGIS and other office software) or PC gaming (LOL, GTA5, CSGO and other exciting games). ✅【16GB RAM 512GB NVMe PCIe3.0 SSD】This Mini PC Comes With 16GB DOUBLE Channel DDR4 High Frequency Memory (2x8GB, Up to 3200MHz, Expandable to 64) than 512GB Large Capacity M.2280 NGFF Hard SSD, it greatly improves the speed of launching large files and applications. If you want more storage space, you can also add a 2.5\"" SSD (no included) to expand the memory upgrade storage to 2TB to suit your needs. ✅【DUAL 1G RJ45 PORTS】Fast Network Speeds: Enjoy up to 1000 Mbps data transmission speed without worrying about lagging. Ideal for working, gaming, and surfing the internet. Great for Untangle or Pfsense or as a basic office PC. ✅【4K@60HZ & TRIPLE DISPLAY】The desktop pc is integrated with AMD Radeon Vega7 1800MHz GPU, delivering powerful graphics processing power and supporting HD (4K@60Hz) for super smooth playback of 4K U HD movies, so that Windows PC every detail is perfectly reflected, for immersive viewing. 4K@60GHz triple display (1X HDIM + 1X DP + Type-C), Small Desktop Computers allow easy connection of 3 monitors, reducing waiting time and multiplying the efficiency of work, play and creation. ✅【SMALL BUT POWERFUL MICRO PC】Small Desktop Computers consumes only 15w compared to a desktop PC, pc mini's size is only 5X5X1.7inch, mini and compact, it does not take up space, perfect for carrying. You can use the VESA mount to place it behind your monitor and turn it into an ALL-IN-ONE device, both beautiful and aesthetic. Mini computer greatly improves desktop space and provides a clean and tidy working environment.and will handle all the issues for you. 💕【RELIABLE LIFETIME SERVICE】1x Mini pc, 1x Mounting Bracket, 1x HDMI Cable, 1x Power Adapter, 1x Instruction Manual. and will handle all the issues for you. We provide lifetime technical support and 12-month satisfaction service, if you have any problems please feel free to contact us."", ""UseBean 240W USB C to USB C Cable 6.6ft (2 Pack),USB 3.2 Gen 2X2 20Gbps Data Transfer Type-C Cable PD Fast Charging,4K Video Monitor Cord,for Thunderbolt 3/4 MacBook Pro, iPad Pro,Galaxy S21/S20 【240W USB C Cable】Supports PD3.1 fast charging protocol;Supports fast charge up to 240W(48V 5A) when paired up with a compatible cable and charger. Backward compatible with 200/170/140/100/60/18W power devices.(Note: Charging speed may be dependent on the host device's charging capability). 【20Gbps Data Transfer】Offers 20Gbps SuperSpeed data transfer ,transferring an HD movie in just seconds.(NOTE: The transfer speed depends on the speed supported by your device port.) 【4K@60Hz Video Output】Offers 4K@60Hz (3840*2160) video output function from USB C laptops to USB C display screen or monitor, such as LG 4k, Samsung, HP EliteDisplay, Dell USB-C Monitors and more. (Note: The video function works for those devices that the USB C port supports DP Alt Mode.) 【Widely Compatibility】Support thundedrbolt 4/3 devices and all usb c devices. Such as MacBook Air, MacBook Pro, Surface Go 1/2/3, Surface Pro X/7/8, Asus ProArt Studiobook Pro 16, ASUS ZenBook Pro 15, ASUS ZenBook 14, Samsung Galaxy S22 Ultra/ S22+/ S22/S21/S20, Samsung Galaxy Note20 Ultra, Note 20/10+/10 , Chromebook, HP Zhan X, Dell XPS 15/13 and other Type C devices. 【Durable and Warranty】With a premium nylon-braided exterior and redesigned connector housing built with aluminum, it is rated to withstand over 40,000 bends. This charging and video cable provides better shielding against interference and ensures a faster and more stable signal transmission. Backed by an UseBean 12-month limited warranty.""]"
c9e09895-a50e-479a-a93c-4c4b2d340bc0,multi,multi,"If I want to extend my Wi‑Fi network and also convert an old TV without Bluetooth to stream audio to Bluetooth headphones, would the Tenda A33 AX3000 extender (B0BZ5R7CVP) and the Fossduck Bluetooth transmitter/receiver (B09PFSVK44) together solve both needs?","Yes — the Tenda A33 extends Wi‑Fi coverage up to 2100 sq. ft and supports a Gigabit Ethernet port (from B0BZ5R7CVP), while the Fossduck adapter can act as a transmitter to send audio from TVs via 3.5mm/RCA to Bluetooth headphones (from B09PFSVK44).",2,2,39,42,False,False,False,False,,0.7866,0.6,0.5,1.0,,"[""B0BZ5R7CVP"", ""B09PFSVK44""]","[""Tenda A33 AX3000 WiFi 6 Extender, WiFi Booster WiFi Range Extender, 2.4/5GHz Dual Band WiFi Extender with Ethernet Port, AP Mode, WPS Easy Setup, WiFi Extenders Signal Booster for Home Improved WiFi Coverage - With 2 * 5dbi dual-band antennas, the Tenda A33 wifi extender can effectively boost your wifi signal for up to 2100 sq. ft coverage , providing you a stable wifi connection at your home with no dead zone. Fast Speed - Tenda A33 WiFi 6 Range Extender provides maximum speeds of 574Mbps on the 2.4GHz band and 2402Mbps on the 5GHz band, delivering you an unrivaled network experience at every corner of your house. More Devices, Less Latency - Compared with the previous WiFi 5 generation, WiFi 6 technology enables 1.5X better performance in speed and latency. You can connect to 20+ devices without issues like speed drop and network congestion. All-around WiFi Extender - Tenda A33 comes with a Gigabit Ethernet Port for demanding task like gaming and streaming. You can also use the access point mode to get the best possible speed from your network without worrying about interfering signal. Intelligent Roaming – Tenda A33 WiFi Repeater uses your existing network SSID name by default to ensure a seamless network experience around your home. Compatibility Note: The Tenda A33 is compatible with 99% wifi routers in the market. However, if you want to extend a mesh network, adding a mesh node would be recommended as most mesh systems remove the \""AP Client\"" feature that is necessary for a wifi extender to work."", ""Bluetooth Transmitter Receiver, 5.0 Bluetooth Adapter with 3.5mm RCA TF Card Playback, 2-in-1 Audio Adapter, Bluetooth Car Adapter for PC/TV/Speaker/Headphones/Home Low Latency 【2-In-1 Bluetooth Transceiver】 In the transmitter mode, the Bluetooth adapter can be paired with a Bluetooth headset or speaker. In the receiver mode, it can be connected to the traditional wired speaker stereo receiver, the auxiliary input port of the car adapter, make them wireless, and connect the mobile phone or tablet to play your favorite music. 【Featured TF Card Slot】Fossduck bluetooth adapter for stereo receiver is featured for the TF card slot. You can choose either to play from your smart device or TF card! No matter you are using an old speaker, vintage stereo, or car stereo system, you can easily turn the music into wireless via the 3.5 mm or RCA cables of the bluetooth audio receiver. 【LED Display Screen & Button Control】 The display will show the Bluetooth status, and press the previous/next track key at the same time to switch the transmit and receive mode 【Great Sound Quality】Fossduck bluetooth transmitter receiver can transmit stereo audio wirelessly from your non-bluetooth audio sources such as tv, mp3, cd player, pc or ebook reader to your bluetooth-enabled headphones, speaker or receiver. This way, you can enjoy high quality music wirelessly or listen to late night shows without disturbing your loved ones while they sleep. 【Wide Cover Range】Fossduck stereo receiver with bluetooth can cover up to 50-70ft range with a reliable connection. No more wires limit and definitely offer you much more convenience with a fluent, enjoyable music experience""]"
5ea4dcf7-f957-4589-be00-3968428c0b77,multi,multi,Can I use the GREPHONE 6ft USB-C to Lightning cable (B0BV6PWVCG) to fast-charge an iPad Pro and also connect it to the UseBean 240W USB-C cable (B0BP9Z159S) for 4K video output to a USB-C monitor?,"Yes — the GREPHONE USB-C to Lightning cable supports PD fast charge up to 3A/30W for iPad models listed (from B0BV6PWVCG), and the UseBean cable supports 4K@60Hz video output and up to 240W PD when paired with a compatible charger (from B0BP9Z159S).",2,2,35,42,False,False,False,False,,0.7586,0.6,1.0,1.0,,"[""B0BV6PWVCG"", ""B0BP9Z159S""]","[""GREPHONE 2 Pack USB C to Lightning Cable,6 FT MFi Certified Extra Long iPhone Charger Cord,6 Foot USB Type C to Lightning Fast Cable Compatible with 13/12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7/6/SE/iPad 【Super charging】Really iphone fast charger,our charging cable, 30 minutes to restore 60% of the phone's power superior iPhone connector ensure superior data transfer with fast and stable charging. 【Perfect 6ft and quality】Wfith the 6foot length, you can lie on the couch or sofa and use your devices while you are charging at the same time. Special reinforced material, the wire has been tested many times to be softer and tougher to provide additional protection and durability. The 3D aluminum joint and the exclusive laser welding technology ensure that it will not break and the connection will be tighter. It can fit well even on the mobile phone protective shell and never loosen. 【Compatibility List】:USB-C to lightning cable supports PD Fast Charge 3A/30W (max) for iPad 8th iPad 2020, iPhone 13/13 Mini/13 Pro/13 Pro Max/12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/11 Pro Max/XS Max/XS/XR/X/8 Plus/8 and iPad Pro 12.9\"" gen1/iPad Pro 12.9\"" gen2/iPad Pro 10.5\""/iPad Air3 10.5\""/iPad mini5 7.9\""; This cable also supports the standard charge (5V/2.4A max) for iPhone 7 Plus/7/6 Plus/6/6S Plus/6S etc. Note: You need a USB-C port wall charger to achieve fast charging. 【Apple MFi Certified Lightning Cable】 With the Apple MFi Chip, the USB-C to lightning cable cord equips automatic chip recognition function.They adopt the latest and faster charging C94 lightning terminal design,and built-in overvoltage protection ensure your Apple devices are charged safely, at their fastest possible speed. The Apple MFi Certification ensures 100% flawless. 【100% satisfactory service】You will get 2 packs of 6ft usb c to lightning cables and we will render a 12-month service to you as promised ensure your pleasing shopping experience. If you have any questions, please feel free to contact us. Our service team will provide you with a satisfactory solution within 24 hours."", ""UseBean 240W USB C to USB C Cable 6.6ft (2 Pack),USB 3.2 Gen 2X2 20Gbps Data Transfer Type-C Cable PD Fast Charging,4K Video Monitor Cord,for Thunderbolt 3/4 MacBook Pro, iPad Pro,Galaxy S21/S20 【240W USB C Cable】Supports PD3.1 fast charging protocol;Supports fast charge up to 240W(48V 5A) when paired up with a compatible cable and charger. Backward compatible with 200/170/140/100/60/18W power devices.(Note: Charging speed may be dependent on the host device's charging capability). 【20Gbps Data Transfer】Offers 20Gbps SuperSpeed data transfer ,transferring an HD movie in just seconds.(NOTE: The transfer speed depends on the speed supported by your device port.) 【4K@60Hz Video Output】Offers 4K@60Hz (3840*2160) video output function from USB C laptops to USB C display screen or monitor, such as LG 4k, Samsung, HP EliteDisplay, Dell USB-C Monitors and more. (Note: The video function works for those devices that the USB C port supports DP Alt Mode.) 【Widely Compatibility】Support thundedrbolt 4/3 devices and all usb c devices. Such as MacBook Air, MacBook Pro, Surface Go 1/2/3, Surface Pro X/7/8, Asus ProArt Studiobook Pro 16, ASUS ZenBook Pro 15, ASUS ZenBook 14, Samsung Galaxy S22 Ultra/ S22+/ S22/S21/S20, Samsung Galaxy Note20 Ultra, Note 20/10+/10 , Chromebook, HP Zhan X, Dell XPS 15/13 and other Type C devices. 【Durable and Warranty】With a premium nylon-braided exterior and redesigned connector housing built with aluminum, it is rated to withstand over 40,000 bends. This charging and video cable provides better shielding against interference and ensures a faster and more stable signal transmission. Backed by an UseBean 12-month limited warranty.""]"
fa77b037-1f62-4bde-a031-82378300bdbd,single,single,What magnification and objective lens diameter does the Usogood monocular provide?,10x magnification with a 42mm objective lens.,1,1,11,7,False,False,False,False,,0.6214,1.0,1.0,1.0,,"[""B0BGLRMPQD""]","[""Monocular Telescope, 10x42 Monoculars for Adults, Usogood Compact Portable Waterproof Monocular with Hand Strap, Lightweight Handheld Pocket Telescope for Bird Watching 【10x42 High Definition and Comfortable Viewing】This monoculars for adults with a 42mm objective lens provide 10x magnification, which ensures that you can easily magnify the object with a stable view when observing handheld. With a large field of view of 360ft/1000yards, you can clearly see the mountains 1200 yards away. 【22.5 mm Extra Large Eyepiece, More Detail, Clearer and Brighter】Equipped with an oversized 22.5 mm eyepiece, this handheld monocular offers you a comfortable viewing experience. Including the BAK4 prism, all the lenses are fully multi-layer coated to reduce light loss by 99.99%, providing you with a brighter picture. 【Extremely Lightweight to Carrying Out, Multiple Carrying Options】This monocular comes with a hand strap and double lens covers, all that weighs less than 9 oz, which is light as your smartphone! Also comes with a soft case with a neck strap, so you can easily take it outside. Perfect for bird watching, deer watching, sporting events, etc. 【Mini Size, Handheld, One-finger Precision Focus】Different from other 12x50 monoculars, this compact monocular measures 5.8'' x 2.5'' x 2.1''. You only need one hand to hold it securely, and never feel hand soreness. Designed with the double focus ring, you can easily get a sharp view by adjusting either of them. 【See From 3 Yards to Infinity With Clarity】The close focus distance of this small monocular is less than 3 yards. It not only helps you observe the flowers in your yard or the birds in the trees, but also easily brings the landscape thousands of miles away to your eyes, such as a volcano ready to erupt. Also comes with 30-day hassle-free money back guarantee and LIFETIME WARRANTY.""]"
d225671f-2dd9-4449-a19b-0d1bb64edb34,single,single,What resolution and refresh rate does the MSI MAG342CQM monitor specify?,3440 x 1440 (UWQHD) resolution and 144Hz refresh rate.,1,1,11,9,False,False,False,False,,0.7107,1.0,1.0,1.0,,"[""B0BY2ZBRZD""]","[""MSI MAG342CQM 1500R Curvature 21:9 Aspect Ratio Narrow Bezel 1ms 3440 x 1440 (UWQHD) 144Hz Refresh Rate Tilt/Swivel/Height/Pivot Adjustment 34\"" AMD Freesync Gaming Curved Monitor, Black 34\"" LCD panel LED backlight (34400 x 1440 UWQHD).Specific uses for product - Gaming 100Hz refresh rate - Display without after image. 1ms response time helps eliminate screen tearing and choppy frame rates Wide view angle - 178° visible. Adaptive sync - keep screen tearing away from your monitor.""]"
cb30039a-dc7f-4247-9495-11fe5bb8311d,single,single,What is the claimed total playtime with the TELSOR earbuds' charging case?,Up to 30 hours using the charging case.,1,1,12,8,False,False,False,False,,0.6217,1.0,1.0,1.0,,"[""B0C6K1GQCF""]","[""TELSOR Wireless Earbuds for iPhone, Bluetooth Headphones Touch Control Stereo Sound Bluetooth Earbuds with Noise Cancelling Mic for Calls, 30H Playtime, IPX7 Waterproof Earbuds for Android, Black ♬【Bluetooth】Pair instantly with an uninterrupted and stable transmission with Bluetooth 5.1. AVRCP, HCP, HSP, and A2DP profiles are supported. The wireless earbuds are compatible with most Bluetooth enabled iPhones, Andriods, smart TVs, computers, etc. Each wireless earbuds will pair with each other when they are removed from the charging case. From here, enable Bluetooth on your chosen device and pair with the headphones. ♬【Clear Call & Sound quality】Each wireless earbuds features a 10mm diameter speaker and 2 microphones to reduce ambient noise and transmit your voice for a clear call in any environment. For the music enjoyers, these wireless earbuds offer a deep bass for an immersive musical experience. ♬【Long Battery Life & Quick Charge】Get up to 6 hours of playtime on a single charge or up to 30 hours when using the charging case. A full charge takes 2 hours in the charging case. The charging case itself is charged using USB-C. ♬【IPX7 Waterproof & Ergonomic Design】TELSOR wireless earbuds feature IPX7 Waterproof nano-coating to effortlessly protect the wireless earbuds from rain and sweat alike. The lightweight, ergonomic design fits in the ear without adding any discomfort or stress, making them perfect for offices, runs, and workouts. ♬【Smart Touch Control】There won't be a need to reach for your phone when using these wireless earbuds. Tapping the wireless earbuds enables you access to volume control, pause/play/skip, answer/hang up, and voice assistant. ♬【Ideal Gift】TELSOR Wireless Earbuds are great for friends and family as Birthday gifts, Valentine's Day gift etc.""]"
e0d871e1-07e9-440d-aa20-3bd1b447ea24,single,single,What processor does the ACEMAGICIAN Mini PC use?,AMD Ryzen 5 5500U.,1,1,8,4,False,False,False,False,,0.481,1.0,1.0,1.0,,"[""B0C9XFF3CT""]","[""ACEMAGICIAN Mini PC【Dual LAN】AMD Ryzen 5 5500U, 16GB DDR4 500GB NVMe PCIe3.0 SSD Win 11 Pro【4K@60Hz Triple Display】Mini Desktop Computers,Gaming PC 6C/12T, up to 4.0GHz,USB-C/BT4.0/Wi-Fi6/Dual Channel ✅【AMD RYZEN 5 5500U PROCESSOR】ACEMAGICIAN mini desktop PC is equipped with AMD Ryzen 5 5500U, 6 Cores 16 Threads, L3 Cache is up to 16MB! Base Clock 2.1GHz, Max Boost Clock can up to 4.0GHz.Equipped with Radeon Vega 7 Graphics(1800 MHz), providing more performance and smoother operation for office (PS, PR, CAD, ArcGIS and other office software) or PC gaming (LOL, GTA5, CSGO and other exciting games). ✅【16GB RAM 512GB NVMe PCIe3.0 SSD】This Mini PC Comes With 16GB DOUBLE Channel DDR4 High Frequency Memory (2x8GB, Up to 3200MHz, Expandable to 64) than 512GB Large Capacity M.2280 NGFF Hard SSD, it greatly improves the speed of launching large files and applications. If you want more storage space, you can also add a 2.5\"" SSD (no included) to expand the memory upgrade storage to 2TB to suit your needs. ✅【DUAL 1G RJ45 PORTS】Fast Network Speeds: Enjoy up to 1000 Mbps data transmission speed without worrying about lagging. Ideal for working, gaming, and surfing the internet. Great for Untangle or Pfsense or as a basic office PC. ✅【4K@60HZ & TRIPLE DISPLAY】The desktop pc is integrated with AMD Radeon Vega7 1800MHz GPU, delivering powerful graphics processing power and supporting HD (4K@60Hz) for super smooth playback of 4K U HD movies, so that Windows PC every detail is perfectly reflected, for immersive viewing. 4K@60GHz triple display (1X HDIM + 1X DP + Type-C), Small Desktop Computers allow easy connection of 3 monitors, reducing waiting time and multiplying the efficiency of work, play and creation. ✅【SMALL BUT POWERFUL MICRO PC】Small Desktop Computers consumes only 15w compared to a desktop PC, pc mini's size is only 5X5X1.7inch, mini and compact, it does not take up space, perfect for carrying. You can use the VESA mount to place it behind your monitor and turn it into an ALL-IN-ONE device, both beautiful and aesthetic. Mini computer greatly improves desktop space and provides a clean and tidy working environment.and will handle all the issues for you. 💕【RELIABLE LIFETIME SERVICE】1x Mini pc, 1x Mounting Bracket, 1x HDMI Cable, 1x Power Adapter, 1x Instruction Manual. and will handle all the issues for you. We provide lifetime technical support and 12-month satisfaction service, if you have any problems please feel free to contact us.""]"
5dafe4dd-faec-4c07-a0f4-4247d9d3e379,single,single,"How many watch face styles does the 1.90"" smart watch offer?",More than 120 different watch face styles.,1,1,11,7,False,False,False,False,,0.815,1.0,1.0,1.0,,"[""B0BLV7YH2W""]","[""1.90'' with Smart Watch(Answer/Make Calls),Smart Fitness Tracker Watches for Android/iOS Phones,Bluetooth Call and Text Message/Sleep Monitor/Heart Rate/Step Counter Android Smartwatch for Women Men ⌚ 【New upgraded 1.9 inches HD full-screen Smart Watch】Android ios mobile smartwatch has a 1.9-inch full touch large size HD screen, smart notification watch with IPS technology makes the whole screen display vivid and colorful. It enhances the whole experience of using and makes the smartwatch easier to use and read. The watch has more than 120 different watch face styles to choose from. Do you want to set the watch dial freely? Yes! You can also DIY your dial with photos of yourself, your family, friends and pets. It allows you to switch the dial style anytime through the app according to your mood and occasion. 🏃【New upgraded Activity Tracker and Fitness Tracker】Activity trackers and smartwatches with powerful health innovations, The fitness tracker watch supports heart rate monitor,blood pressure, step tracker and sleep monitoring,blood oxygen measurement and all-day heart rate monitoring automatically monitors your real-time heart rate for training and for daily life.The fitness watch for men and women has 28 exercise modes to suit your various exercise styles, supporting both indoor and outdoor workouts. And the smartwatch tracks your sleep and keeps track of your body health data to help you better understand your health. With this running watch, you can have a healthier and more active life. 📞【Smart Watch with Text and Call】Bluetooth calling smartwatch has a built-in high-quality speaker, the watch can answer or make calls and play music. After a successful connection, the watch and the phone will be automatically synchronized and will vibrate to remind you to answer and send messages, so you won't miss important calls and messages. When your phone receives a message or App notification (Facebook, WhatsApp, Twitter, etc.), the Bluetooth Talking Smartwatch will also vibrate to remind you. Note: Only support reading some App messages, can't send messages. ✅【Multi-Functional Smart Watch for Women/ Men】Smart watch contains many functions, such as AI voice, Bluetooth call, pedometer, calorie consumption, distance tracking, heart rate monitoring, blood oxygen measurement, sleep monitoring, fitness tracking, multiple sports modes notification, weather information, music control, camera remote control, time display, alarm clock, stopwatch, casual games, water reminder, sedentary reminder. Smartwatch can bring you a more intelligent experience and help you lead a convenient life. 🔋【New upgraded Strong and Durable】Our smart watch uses tempered touch screen with oily coating design, which makes the smartwatch more crack-proof, and also can easily remove fingerprints and water stains, more dirt and dust-proof, making the watch in the best condition at all times. The capacity and power consumption system of our smartwatch has been redesigned to get longer battery life. This smartwatch can be charged quickly and has long battery life. Fully charge for two hours, and you can use it constantly for five days. (with Bluetooth calling connected) / 7 days of continuous use (without Bluetooth calling connected) and 30 days of standby. 🎁【Exceed Your Expectations】Our smartwatch is with meticulous design, it is a perfect gift for birthdays, anniversaries, Christmas, Valentine's Day, and Mother's Day, it is not only a fitness watch, the simple and elegant appearance is also suitable for business wear, outdoor travel wear. This product comes with a one-year warranty, please read the product details page carefully before purchasing. If you have any questions, please feel free to contact our customer service through your Amazon account, we will reply to you to help you solve the problem within 24 hours, thank you for your support and understanding.""]"
