example_id,declared_type,inferred_type,question,ground_truth,reference_id_count,reference_description_count,question_words,ground_truth_words,looks_like_refusal,is_duplicate_question,has_duplicate_reference_ids,has_structural_issue,issue_tags,ground_truth_response_relevancy,ground_truth_faithfulness,reference_context_precision,reference_context_recall,metric_error,reference_context_ids,reference_descriptions
d60634aa-b920-4c16-a0a2-cbb6971c087f,multi,multi,What two items from the list help make a wireless CarPlay connection for a compatible iPhone and keep the phone charged in the car?,"The Wireless CarPlay Adapter (B0CF1WM24K) provides wireless CarPlay functionality, and the 6 ft USB-C to Lightning MFi cable (B0BV6PWVCG) can be used to charge the iPhone from a USB-C car charger when needed.",2,2,24,33,False,False,False,False,,0.6385,1.0,0.0,1.0,,"[""B0CF1WM24K"", ""B0BV6PWVCG""]","[""Wireless CarPlay Adapter for Factory Wired CarPlay, Wireless Dongle for CarPlay Cars from 2017 and iPhone iOS 12+, Plug & Play, Online Update (White) 🚗 【Carplay Wireless Adapter】2023 innovative wireless carplay adapter converts your car to wireless, you don’t need to replace existing head or reconfigure the center console. With the wireless dongle, it can keep the default car control features, such as navigation, music playing, Siri assistant, phone calls, etc. 🚗 【Plug & Play Easy to Use】Connect wireless carplay adapter to your car’s USB port that powers wired carplay, these devices leverage the WiFi and Bluetooth on your iPhone and serves as a receiver for your car. When you enter and turn on your vehicle, the carplay adapter will auto connect to your iPhone after the first time connection succeeded, even if your phone is in your pocket or backpack. 🚗 【Universal Compatibility for Cars】Our carplay wireless adapter works with all cars that have factory-installed CarPlay system. It comes with 2 cables( USB-C to USB-C, USB-C to USB ) fit for different car center consoles. Wireless connection supports iPhone IOS 12 version and newer that are capable of running carplay. 🚗 【Stable and Uninterrupted CarPlay Experience 】 Wireless carplay dongle that allows you to use CarPlay feature in your car without needing to plug in your iPhone, provide great reliability, a solid and uninterrupted connection every time. You can access most of your iPhone's features and apps, such as phone calls, texts, music, and more, from the touchscreen display in your car wirelessly. 🚗 【Tips You Should Know】Be sure that your car has factory-installed CarPlay, this model doesn’t support Android Phones. Package includes: 1 x Wireless CarPlay Adapter, 1 x USB-C to USB Cable, 1 x USB-C to USB-C. We provide 24H*7D service, please feel free to contact us if there any problems/questions."", ""GREPHONE 2 Pack USB C to Lightning Cable,6 FT MFi Certified Extra Long iPhone Charger Cord,6 Foot USB Type C to Lightning Fast Cable Compatible with 13/12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7/6/SE/iPad 【Super charging】Really iphone fast charger,our charging cable, 30 minutes to restore 60% of the phone's power superior iPhone connector ensure superior data transfer with fast and stable charging. 【Perfect 6ft and quality】Wfith the 6foot length, you can lie on the couch or sofa and use your devices while you are charging at the same time. Special reinforced material, the wire has been tested many times to be softer and tougher to provide additional protection and durability. The 3D aluminum joint and the exclusive laser welding technology ensure that it will not break and the connection will be tighter. It can fit well even on the mobile phone protective shell and never loosen. 【Compatibility List】:USB-C to lightning cable supports PD Fast Charge 3A/30W (max) for iPad 8th iPad 2020, iPhone 13/13 Mini/13 Pro/13 Pro Max/12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/11 Pro Max/XS Max/XS/XR/X/8 Plus/8 and iPad Pro 12.9\"" gen1/iPad Pro 12.9\"" gen2/iPad Pro 10.5\""/iPad Air3 10.5\""/iPad mini5 7.9\""; This cable also supports the standard charge (5V/2.4A max) for iPhone 7 Plus/7/6 Plus/6/6S Plus/6S etc. Note: You need a USB-C port wall charger to achieve fast charging. 【Apple MFi Certified Lightning Cable】 With the Apple MFi Chip, the USB-C to lightning cable cord equips automatic chip recognition function.They adopt the latest and faster charging C94 lightning terminal design,and built-in overvoltage protection ensure your Apple devices are charged safely, at their fastest possible speed. The Apple MFi Certification ensures 100% flawless. 【100% satisfactory service】You will get 2 packs of 6ft usb c to lightning cables and we will render a 12-month service to you as promised ensure your pleasing shopping experience. If you have any questions, please feel free to contact us. Our service team will provide you with a satisfactory solution within 24 hours.""]"
5a4f30c2-1123-455c-bd5f-be790a437ce1,multi,multi,Which products would I need to make an iPhone fast-charging setup with USB-C PD and a 6ft cable?,Get a 240W-capable USB-C cable (B0BP9Z159S) for PD support and the 6 ft MFi USB-C to Lightning cable (B0BV6PWVCG) to fast-charge your iPhone with a USB-C charger.,2,2,18,27,False,False,False,False,,0.7404,0.0,0.0,1.0,,"[""B0BP9Z159S"", ""B0BV6PWVCG""]","[""UseBean 240W USB C to USB C Cable 6.6ft (2 Pack),USB 3.2 Gen 2X2 20Gbps Data Transfer Type-C Cable PD Fast Charging,4K Video Monitor Cord,for Thunderbolt 3/4 MacBook Pro, iPad Pro,Galaxy S21/S20 【240W USB C Cable】Supports PD3.1 fast charging protocol;Supports fast charge up to 240W(48V 5A) when paired up with a compatible cable and charger. Backward compatible with 200/170/140/100/60/18W power devices.(Note: Charging speed may be dependent on the host device's charging capability). 【20Gbps Data Transfer】Offers 20Gbps SuperSpeed data transfer ,transferring an HD movie in just seconds.(NOTE: The transfer speed depends on the speed supported by your device port.) 【4K@60Hz Video Output】Offers 4K@60Hz (3840*2160) video output function from USB C laptops to USB C display screen or monitor, such as LG 4k, Samsung, HP EliteDisplay, Dell USB-C Monitors and more. (Note: The video function works for those devices that the USB C port supports DP Alt Mode.) 【Widely Compatibility】Support thundedrbolt 4/3 devices and all usb c devices. Such as MacBook Air, MacBook Pro, Surface Go 1/2/3, Surface Pro X/7/8, Asus ProArt Studiobook Pro 16, ASUS ZenBook Pro 15, ASUS ZenBook 14, Samsung Galaxy S22 Ultra/ S22+/ S22/S21/S20, Samsung Galaxy Note20 Ultra, Note 20/10+/10 , Chromebook, HP Zhan X, Dell XPS 15/13 and other Type C devices. 【Durable and Warranty】With a premium nylon-braided exterior and redesigned connector housing built with aluminum, it is rated to withstand over 40,000 bends. This charging and video cable provides better shielding against interference and ensures a faster and more stable signal transmission. Backed by an UseBean 12-month limited warranty."", ""GREPHONE 2 Pack USB C to Lightning Cable,6 FT MFi Certified Extra Long iPhone Charger Cord,6 Foot USB Type C to Lightning Fast Cable Compatible with 13/12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7/6/SE/iPad 【Super charging】Really iphone fast charger,our charging cable, 30 minutes to restore 60% of the phone's power superior iPhone connector ensure superior data transfer with fast and stable charging. 【Perfect 6ft and quality】Wfith the 6foot length, you can lie on the couch or sofa and use your devices while you are charging at the same time. Special reinforced material, the wire has been tested many times to be softer and tougher to provide additional protection and durability. The 3D aluminum joint and the exclusive laser welding technology ensure that it will not break and the connection will be tighter. It can fit well even on the mobile phone protective shell and never loosen. 【Compatibility List】:USB-C to lightning cable supports PD Fast Charge 3A/30W (max) for iPad 8th iPad 2020, iPhone 13/13 Mini/13 Pro/13 Pro Max/12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/11 Pro Max/XS Max/XS/XR/X/8 Plus/8 and iPad Pro 12.9\"" gen1/iPad Pro 12.9\"" gen2/iPad Pro 10.5\""/iPad Air3 10.5\""/iPad mini5 7.9\""; This cable also supports the standard charge (5V/2.4A max) for iPhone 7 Plus/7/6 Plus/6/6S Plus/6S etc. Note: You need a USB-C port wall charger to achieve fast charging. 【Apple MFi Certified Lightning Cable】 With the Apple MFi Chip, the USB-C to lightning cable cord equips automatic chip recognition function.They adopt the latest and faster charging C94 lightning terminal design,and built-in overvoltage protection ensure your Apple devices are charged safely, at their fastest possible speed. The Apple MFi Certification ensures 100% flawless. 【100% satisfactory service】You will get 2 packs of 6ft usb c to lightning cables and we will render a 12-month service to you as promised ensure your pleasing shopping experience. If you have any questions, please feel free to contact us. Our service team will provide you with a satisfactory solution within 24 hours.""]"
c9b4a037-7729-442a-8b91-232abf18e766,multi,multi,What combination would let me capture and digitize VHS tapes without a computer?,Use the ClearClick Video to Digital Converter 3.0 (B0B8BY5HCG) to record directly to a USB flash drive; pair it with a high-capacity 1TB USB flash drive (B0CF57H28T) to store large digitized files.,2,2,13,32,False,False,False,False,,0.5706,0.3333,1.0,1.0,,"[""B0B8BY5HCG"", ""B0CF57H28T""]","[""ClearClick Video to Digital Converter 3.0 (Third Generation) - Record Video & Audio from VCR's, VHS, AV, RCA, Hi8, Camcorder, DVD, Turntables, Cassette Tapes Convert Your Old Video Sources (Video Tapes, Camcorder Tapes) and Audio Sources (Cassette Tapes, Vinyl Records) to Digital Format With The Touch of a Button (Audio Recording Format: WAV or MP3. Video Recording Format: MP4 720x480 or 640x480 Pixels. Not Intended For Modern HD Video Sources.) Records and Digitizes Video and/or Audio From VHS, VCR's, DVD Players, DVR's, Camcorders, Hi8, Retro Gaming Systems, Cassette Tapes, LP Records, Turntables, and More (AUDIO/VIDEO SOURCE NOT INCLUDED; DOES NOT PLAY AUDIO/VIDEO TAPES) No Computer or Software Required - Just Hook It Up & Start Recording - Records Video and/or Audio Directly Onto Any USB Flash Drive or MicroSD Card (NOT INCLUDED; 512 GB or less) What's New In The Video2Digital(R) Version 3.0 (Third Generation): Audio Sources Recording Feature, Larger 5\"" Preview Screen, Built-In Rechargeable Battery, Custom Auto Stop Feature (Exact # of Minutes), MicroSD Memory Card Slot, USB-C Charging Port, 2 Year Warranty Includes 2 Year Warranty & Tech Support from ClearClick, a USA-Based Small Business"", ""1TB USB Flash Drives, NEIGHBOR Portable Thumb Drive 1TB USB Memory Stick, Metal 1000GB USB Drive High-Speed Waterproof Jump Drive for Data Storage and Transfer 【Reliable & Durable】The usb memory stick adopts Grade-A chips and high quality flash memory particles, safeguards your data and transfers your data seamlessly. Quicker heat dissipation permits longer service life. Suitable for storing digital data for school, business or daily usage. With Small size, these flash drives are readily available wherever you go. 【Excellent Compatibility】Ultra High Speed 1TB Flash Memory Stick is plug and play without any software installation; Simply insert the USB 3.0 Pen Drive 1000GB into the device to transfer and store data between the devices. The USB Flashdrives Supports Windows 7/8/10 / Vista / XP / Unix / 2000 / ME / NT Linux and Mac OS, and is compatible with USB 1.1, USB 2.0 and USB 3.0 ports. 【High Quality】USB Flash Drive 1TB features durable and rugged Metal housing body. The inside uses the most advanced imported smart chip, assembled through many complicated and strict processes. Therefore, it has excellent water resistance, magnetic resistance, high-temperature resistance, and X-ray resistance, thus ensuring that its service life far exceeds other similar products, which makes you store your data with more confidence. 【Powerful Storage Functions】USB Thumb Drive 1TB can transfer up to 204800 photos[10 megapixels]; 102400 MP3 audio files; 2560 minutes HD videos[1080P resolution] or 5120 minutes HD videos [720P resolution]. 1TB Flash Memory Stick is commonly used for storage, data backup and computer file transfer, it will meet your needs of daily use on work, school, home, and traveling for photos, music, videos, files storage and transfer. 【24 Hour Warm Customer Service】USB flash drive 1000GB widely use on personal use and meet your business needs in daily life.We always try our best to provide 100% customer satisfaction.Please click contact us if you have any quality issues.We are always here to address your problem in 24 hours.""]"
28856bbf-920d-479f-b93e-c31406350066,multi,multi,Which items in the list would I need to make a computer workstation with dual-monitor capability and raised monitor stands?,"Use the ACEMAGICIAN mini PC (B0C9XFF3CT) for a compact PC supporting triple 4K displays, and the Bextsrack metal monitor stand risers (B09XCKYXR8) to elevate monitors for ergonomic setup.",2,2,20,28,False,False,False,False,,0.6721,0.5,0.0,1.0,,"[""B0C9XFF3CT"", ""B09XCKYXR8""]","[""ACEMAGICIAN Mini PC【Dual LAN】AMD Ryzen 5 5500U, 16GB DDR4 500GB NVMe PCIe3.0 SSD Win 11 Pro【4K@60Hz Triple Display】Mini Desktop Computers,Gaming PC 6C/12T, up to 4.0GHz,USB-C/BT4.0/Wi-Fi6/Dual Channel ✅【AMD RYZEN 5 5500U PROCESSOR】ACEMAGICIAN mini desktop PC is equipped with AMD Ryzen 5 5500U, 6 Cores 16 Threads, L3 Cache is up to 16MB! Base Clock 2.1GHz, Max Boost Clock can up to 4.0GHz.Equipped with Radeon Vega 7 Graphics(1800 MHz), providing more performance and smoother operation for office (PS, PR, CAD, ArcGIS and other office software) or PC gaming (LOL, GTA5, CSGO and other exciting games). ✅【16GB RAM 512GB NVMe PCIe3.0 SSD】This Mini PC Comes With 16GB DOUBLE Channel DDR4 High Frequency Memory (2x8GB, Up to 3200MHz, Expandable to 64) than 512GB Large Capacity M.2280 NGFF Hard SSD, it greatly improves the speed of launching large files and applications. If you want more storage space, you can also add a 2.5\"" SSD (no included) to expand the memory upgrade storage to 2TB to suit your needs. ✅【DUAL 1G RJ45 PORTS】Fast Network Speeds: Enjoy up to 1000 Mbps data transmission speed without worrying about lagging. Ideal for working, gaming, and surfing the internet. Great for Untangle or Pfsense or as a basic office PC. ✅【4K@60HZ & TRIPLE DISPLAY】The desktop pc is integrated with AMD Radeon Vega7 1800MHz GPU, delivering powerful graphics processing power and supporting HD (4K@60Hz) for super smooth playback of 4K U HD movies, so that Windows PC every detail is perfectly reflected, for immersive viewing. 4K@60GHz triple display (1X HDIM + 1X DP + Type-C), Small Desktop Computers allow easy connection of 3 monitors, reducing waiting time and multiplying the efficiency of work, play and creation. ✅【SMALL BUT POWERFUL MICRO PC】Small Desktop Computers consumes only 15w compared to a desktop PC, pc mini's size is only 5X5X1.7inch, mini and compact, it does not take up space, perfect for carrying. You can use the VESA mount to place it behind your monitor and turn it into an ALL-IN-ONE device, both beautiful and aesthetic. Mini computer greatly improves desktop space and provides a clean and tidy working environment.and will handle all the issues for you. 💕【RELIABLE LIFETIME SERVICE】1x Mini pc, 1x Mounting Bracket, 1x HDMI Cable, 1x Power Adapter, 1x Instruction Manual. and will handle all the issues for you. We provide lifetime technical support and 12-month satisfaction service, if you have any problems please feel free to contact us."", ""Bextsrack Monitor Stand Riser, Metal Desktop Stand for Computer, Laptop, PC, Notebook, Printer, 2 Pack, Black 🖥️ MULTIPURPOSE COMPUTER RISER - Suitable for a PC monitor, computer, iMac, printer, laptop, TV and LCD display. Ideal addition to home, office, dorm or workspace. 💻 HEALTH WORK - This monitor riser elevates your monitor to a suitable viewing height, helps you to form a healthy sitting position, highly relieving back pain and shoulder ache. 🖥️ PREVENTS OVERHEATING - Adopt unique perforated holes design, this monitor stand allows better air circulation to cool your device. No longer worry about overheating of your devices again. 💻 STURDY AND STABLE - Premium metal construction of the supporting legs make this monitor shelf riser hold most flat LCD monitors, notebooks, printers steadily (up to 50 lbs). The non-slip pad underneath keeps the legs in place and protect your laptop from damaging. 🖥️ MAXIMIZE DESK SPACE - This monitor stand easily frees up more valuable space on your desk, keyboard, mouse, gaming devices and more small items can be stored under the stand, leaving your desk neat and tidy.""]"
dcbed3b0-97e9-44de-98e6-c345c941bfd5,single,single,How many replacement ear tip pairs are included in the Powerbeats Pro ear tips pack?,The pack includes 8 pairs of replacement ear tips.,1,1,15,9,False,False,False,False,,0.8354,1.0,1.0,1.0,,"[""B0B14HTZ59""]","[""8 Pairs Powerbeats Pro Ear Tips Buds, 4 Size Replacement Soft Flexible Fit in Case Noise Reduce Silicone Rubber Earbuds Eartips Wing Skin Accessories Compatible with Beats Flex/BeatsX - White 【 Compatibility 】 These ear tips compatible with Powerbeats Pro, compatible with Powerbeats High Performance, compatible with Beats Flex, compatible with Beats X, compatible with Beats Fit Pro, compatible with Beats Studio Buds. 【 Material 】 Made of soft flexible premium silicone, provide more noise isolation, in-ear stability and a lasting comfort. And They are Water-washable, durable, flexible, removable and replaceable. 【 Nice Sound Quality 】 These ear tips can offer a good seal to reduce some of the outside noise and allow you to focus on your audio, provide a better sound listening experience. 【 More Size Options, Better Fit 】 Small Medium Large and Double Flange 4 different sizes, complies comfortably with your individual ear shape. Fit in the charging case, no need to remove the foam when you put earphone into the charging case. 【 Package include 】 8 pairs replacement ear tips, tips only, earphone not include.""]"
5d708bba-4d4d-4b75-86b5-1c661da55480,single,single,What ports are available on the SANSUI 22-inch monitor?,It has HDMI 1.4 and VGA ports (HDMI cable included).,1,1,9,10,False,False,False,False,,0.5214,1.0,1.0,1.0,,"[""B0CGM29ZL7""]","[""SANSUI Monitor 22 inch 1080p FHD 75Hz Computer Monitor with HDMI VGA, Ultra-Slim Bezel Ergonomic Tilt Eye Care LED Display for Home Office (ES-22F1 HDMI Cable Included) 22” Full HD VA(1920*1080) Monitor for Home, Game and Office Refresh Rate: 75Hz; Brightness: 250Nits; Free Sync Technology; Low Blue, Anti-Glare and Anti-Flicker Interface: HDMI 1.4 & VGA Ports (HDMI Cable include) Ergonomic Design:Easy Mount Stable Stand, -5°~15°Tilt, 178°V/H Viewing Angle, 75×75mm VESA Warranty: A 30-day money-back and free replacement warranty from order date and lifetime technical support.""]"
8dcd0f91-3e5c-41f0-bc24-410f3a19bb08,single,single,How many watch face styles does the 1.90'' smartwatch offer?,It offers more than 120 different watch face styles.,1,1,10,9,False,False,False,False,,0.8389,1.0,1.0,1.0,,"[""B0BLV7YH2W""]","[""1.90'' with Smart Watch(Answer/Make Calls),Smart Fitness Tracker Watches for Android/iOS Phones,Bluetooth Call and Text Message/Sleep Monitor/Heart Rate/Step Counter Android Smartwatch for Women Men ⌚ 【New upgraded 1.9 inches HD full-screen Smart Watch】Android ios mobile smartwatch has a 1.9-inch full touch large size HD screen, smart notification watch with IPS technology makes the whole screen display vivid and colorful. It enhances the whole experience of using and makes the smartwatch easier to use and read. The watch has more than 120 different watch face styles to choose from. Do you want to set the watch dial freely? Yes! You can also DIY your dial with photos of yourself, your family, friends and pets. It allows you to switch the dial style anytime through the app according to your mood and occasion. 🏃【New upgraded Activity Tracker and Fitness Tracker】Activity trackers and smartwatches with powerful health innovations, The fitness tracker watch supports heart rate monitor,blood pressure, step tracker and sleep monitoring,blood oxygen measurement and all-day heart rate monitoring automatically monitors your real-time heart rate for training and for daily life.The fitness watch for men and women has 28 exercise modes to suit your various exercise styles, supporting both indoor and outdoor workouts. And the smartwatch tracks your sleep and keeps track of your body health data to help you better understand your health. With this running watch, you can have a healthier and more active life. 📞【Smart Watch with Text and Call】Bluetooth calling smartwatch has a built-in high-quality speaker, the watch can answer or make calls and play music. After a successful connection, the watch and the phone will be automatically synchronized and will vibrate to remind you to answer and send messages, so you won't miss important calls and messages. When your phone receives a message or App notification (Facebook, WhatsApp, Twitter, etc.), the Bluetooth Talking Smartwatch will also vibrate to remind you. Note: Only support reading some App messages, can't send messages. ✅【Multi-Functional Smart Watch for Women/ Men】Smart watch contains many functions, such as AI voice, Bluetooth call, pedometer, calorie consumption, distance tracking, heart rate monitoring, blood oxygen measurement, sleep monitoring, fitness tracking, multiple sports modes notification, weather information, music control, camera remote control, time display, alarm clock, stopwatch, casual games, water reminder, sedentary reminder. Smartwatch can bring you a more intelligent experience and help you lead a convenient life. 🔋【New upgraded Strong and Durable】Our smart watch uses tempered touch screen with oily coating design, which makes the smartwatch more crack-proof, and also can easily remove fingerprints and water stains, more dirt and dust-proof, making the watch in the best condition at all times. The capacity and power consumption system of our smartwatch has been redesigned to get longer battery life. This smartwatch can be charged quickly and has long battery life. Fully charge for two hours, and you can use it constantly for five days. (with Bluetooth calling connected) / 7 days of continuous use (without Bluetooth calling connected) and 30 days of standby. 🎁【Exceed Your Expectations】Our smartwatch is with meticulous design, it is a perfect gift for birthdays, anniversaries, Christmas, Valentine's Day, and Mother's Day, it is not only a fitness watch, the simple and elegant appearance is also suitable for business wear, outdoor travel wear. This product comes with a one-year warranty, please read the product details page carefully before purchasing. If you have any questions, please feel free to contact our customer service through your Amazon account, we will reply to you to help you solve the problem within 24 hours, thank you for your support and understanding.""]"
a540c4a8-9f1b-4016-bdf1-9b4d46a4bc62,single,single,Is the ESR case compatible with iPad Air 5th generation?,Yes. The ESR case is compatible with iPad Air 5th Generation (2022).,1,1,10,12,False,False,False,False,,0.9746,1.0,1.0,1.0,,"[""B09QGNB537""]","[""ESR for iPad Air 5th Generation Case 2022 / iPad Air 4th Case 2020, Rugged Protection, Detachable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Screen View, 8 Stand Angles, Black Compatibility: only compatible with iPad Air 5th Generation 2022 and iPad Air 4th Generation 2020; not compatible with any other iPad models Detachable Magnetic Cover: keep your screen covered, fold it up into a stand for viewing/writing/portrait modes, or remove it for better ergonomics while gaming Rugged Protection: rugged shock-resistant polymer provides robust protection against scratches and drops Stable and Adjustable Stand: magnetically locks to 8 different stand positions that stay stable in bed, on the couch, or anywhere else Stand Your Way: raised screen view, portrait mode, and magnetic fridge mounting let you comfortably view and use your iPad in the office, kitchen, and beyond Complete Customer Support: detailed setup videos and FAQs, comprehensive 12-month warranty, lifetime support, and personalized help""]"
8bc5165a-f8d0-4006-b7d7-62eda2f32f80,single,single,What battery life does the Siniffo bone conduction headset advertise per charge?,Up to 8 hours of continuous music and calls per full charge.,1,1,12,12,False,False,False,False,,0.5894,1.0,1.0,1.0,,"[""B0BNHVLF7G""]","[""Siniffo Upgraded Bone Conduction Headphones Wireless Bluetooth 5.3 Open Ear Sports Earphones with Mic, Sweat Resistant Headset for Workout, Running, Gym, Hiking, Driving, Cycling, Commuting 【Premium Sound Quality】Experience premium audio delivered through your cheekbone with our bone conduction technology. Engineered with both audio enhancement technology and exclusive OT closed anti-leakage technology, X15 bone conduction headphones brings the immersive listening experience from deep, rich bass to accurate mids and crisp, clean highs, you’ll hear every note with a new sense of clarity. 【Extreme Comfort & Secure Fit】X15 workout headphones adopt a open-ear design with an ergonomic scientific arc, combined with a high-performance vibrator and an ultra-lightweight design. It is comfortable and painless to wear for a long time while ensuring a secure fit. In addition, X15 headphones feature IP56 waterproof rating for outdoor and indoor sports, such as running, hiking and even intense workout, etc. Recommended for small head sizes and for those who prefer a more snug fit. 【Bluetooth 5.3 & HD Call】X15 Bluetooth open-ear headphones deliver a more stable and faster wireless connection to your devices and up to 30% lower gaming latency. X15 also features noise-canceling microphone for clear and stable voice communication. Independent button controls allow you to easily adjust volume, play music, answer or end calls, activate Siri, or switch between music and game mode. 【8-Hour Battery Life & Quick Charge】Strong battery supports 8 hours of continuous music and calls. Siniffo X15 running headphones adopt Type-C quick charge and feature a 10-minute quick charge for up to 1.5 hours of listening. Enjoy your favorite music all day long! 【What You Get】1*Bone Conduction Headphones, 1*Type-C Quick Charging Cable, 4*Sponge Earplugs, 1* Manual, 30-day Return and 2-year Warranty. We care about all details, each gym headphones is tested manually. For those looking for high-quality sport headphones at a reasonable cost, we believe Siniffo X15 headset is a good choice. If you have any questions, please do not hesitate to contact us.""]"
945bcdb9-9d73-4753-86d4-b16a112d2156,single,single,Does the ACEMAGICIAN mini PC support triple display at 4K@60Hz?,"Yes. It supports 4K@60Hz triple display via HDMI, DP, and Type-C.",1,1,10,11,False,False,False,False,,0.695,1.0,1.0,1.0,,"[""B0C9XFF3CT""]","[""ACEMAGICIAN Mini PC【Dual LAN】AMD Ryzen 5 5500U, 16GB DDR4 500GB NVMe PCIe3.0 SSD Win 11 Pro【4K@60Hz Triple Display】Mini Desktop Computers,Gaming PC 6C/12T, up to 4.0GHz,USB-C/BT4.0/Wi-Fi6/Dual Channel ✅【AMD RYZEN 5 5500U PROCESSOR】ACEMAGICIAN mini desktop PC is equipped with AMD Ryzen 5 5500U, 6 Cores 16 Threads, L3 Cache is up to 16MB! Base Clock 2.1GHz, Max Boost Clock can up to 4.0GHz.Equipped with Radeon Vega 7 Graphics(1800 MHz), providing more performance and smoother operation for office (PS, PR, CAD, ArcGIS and other office software) or PC gaming (LOL, GTA5, CSGO and other exciting games). ✅【16GB RAM 512GB NVMe PCIe3.0 SSD】This Mini PC Comes With 16GB DOUBLE Channel DDR4 High Frequency Memory (2x8GB, Up to 3200MHz, Expandable to 64) than 512GB Large Capacity M.2280 NGFF Hard SSD, it greatly improves the speed of launching large files and applications. If you want more storage space, you can also add a 2.5\"" SSD (no included) to expand the memory upgrade storage to 2TB to suit your needs. ✅【DUAL 1G RJ45 PORTS】Fast Network Speeds: Enjoy up to 1000 Mbps data transmission speed without worrying about lagging. Ideal for working, gaming, and surfing the internet. Great for Untangle or Pfsense or as a basic office PC. ✅【4K@60HZ & TRIPLE DISPLAY】The desktop pc is integrated with AMD Radeon Vega7 1800MHz GPU, delivering powerful graphics processing power and supporting HD (4K@60Hz) for super smooth playback of 4K U HD movies, so that Windows PC every detail is perfectly reflected, for immersive viewing. 4K@60GHz triple display (1X HDIM + 1X DP + Type-C), Small Desktop Computers allow easy connection of 3 monitors, reducing waiting time and multiplying the efficiency of work, play and creation. ✅【SMALL BUT POWERFUL MICRO PC】Small Desktop Computers consumes only 15w compared to a desktop PC, pc mini's size is only 5X5X1.7inch, mini and compact, it does not take up space, perfect for carrying. You can use the VESA mount to place it behind your monitor and turn it into an ALL-IN-ONE device, both beautiful and aesthetic. Mini computer greatly improves desktop space and provides a clean and tidy working environment.and will handle all the issues for you. 💕【RELIABLE LIFETIME SERVICE】1x Mini pc, 1x Mounting Bracket, 1x HDMI Cable, 1x Power Adapter, 1x Instruction Manual. and will handle all the issues for you. We provide lifetime technical support and 12-month satisfaction service, if you have any problems please feel free to contact us.""]"
5b6f3bac-3ef6-484e-8d76-e404a636a2df,single,single,What is the IP rating of the HEYSONG portable Bluetooth speaker?,It is IPX7 waterproof.,1,1,11,4,False,False,False,False,,0.5186,1.0,1.0,1.0,,"[""B0BNVKS9WH""]","[""HEYSONG Portable Bluetooth Speaker with Stereo Sound, 2000mAh Battery, IPX7 Waterproof Wireless Speakers for Outdoor, Home, Beach, Biking, Pool, Travel Loud Stereo Sound & Deep Bass: Featuring heysong unique audio processing through 2 drivers, it delivers surprisingly loud, no noticeable crackle at maximum volume. Complements your music without exaggeration or distortion. 100% Full Waterproof & Floating: Being IPX7 waterproof, this wireless Bluetooth speaker is protected against rain, spills, and splashes and can even survive submersion in up to 3 feet of water for up to 30 minutes. No worries about weather and outdoor condition, be the Rocker on your trip. Upgraded Stable Bluetooth 5.0: wireless Bluetooth speaker can normally connect the device from 66 unobstructed feets away even under difficult conditions and the signal is not disturbed. The Bluetooth 5.0 chip easily reads music playlists and connects to any device. 12 hours of playtime & Portable: This Bluetooth speaker has an unparalleled 12 hours of continuous music playback time or talk time (built-in microphone). Engineered to withstand bumps and drops, the outdoor speaker with silicone is more durable. Perfect for using in taking to pool, beach, barbecues, biking, hiking, camping, etc. What You Get & Dual Pairing Function: 1 waterproof Bluetooth speaker, 1 Type-C charging cable, 1 quick start guide, and lifetime technical support. Pair 2 speakers together to play the same music in perfect sync, double the volume, and create an immersive stereo sound experience.""]"
