example_id,declared_type,inferred_type,question,ground_truth,reference_id_count,reference_description_count,question_words,ground_truth_words,looks_like_refusal,is_duplicate_question,has_duplicate_reference_ids,has_structural_issue,issue_tags,ground_truth_response_relevancy,ground_truth_faithfulness,reference_context_precision,reference_context_recall,metric_error,reference_context_ids,reference_descriptions
ee511a78-d5e3-45c2-8839-e25162e923d4,multi,multi,Which wireless adapter turns factory wired CarPlay into wireless and which USB-C to USB-A/USB-C cable options from the list will fit the adapter's included cables for car use?,The Wireless CarPlay adapter (B0CF1WM24K) includes USB-C to USB and USB-C to USB-C cables; the GREPHONE 6ft USB-C to Lightning (B0BV6PWVCG) provides USB-C to Lightning fast charging if you need a longer USB-C cable in-car.,2,2,28,35,False,False,False,False,,0.7976,0.75,1.0,1.0,,"[""B0CF1WM24K"", ""B0BV6PWVCG""]","[""Wireless CarPlay Adapter for Factory Wired CarPlay, Wireless Dongle for CarPlay Cars from 2017 and iPhone iOS 12+, Plug & Play, Online Update (White) 🚗 【Carplay Wireless Adapter】2023 innovative wireless carplay adapter converts your car to wireless, you don’t need to replace existing head or reconfigure the center console. With the wireless dongle, it can keep the default car control features, such as navigation, music playing, Siri assistant, phone calls, etc. 🚗 【Plug & Play Easy to Use】Connect wireless carplay adapter to your car’s USB port that powers wired carplay, these devices leverage the WiFi and Bluetooth on your iPhone and serves as a receiver for your car. When you enter and turn on your vehicle, the carplay adapter will auto connect to your iPhone after the first time connection succeeded, even if your phone is in your pocket or backpack. 🚗 【Universal Compatibility for Cars】Our carplay wireless adapter works with all cars that have factory-installed CarPlay system. It comes with 2 cables( USB-C to USB-C, USB-C to USB ) fit for different car center consoles. Wireless connection supports iPhone IOS 12 version and newer that are capable of running carplay. 🚗 【Stable and Uninterrupted CarPlay Experience 】 Wireless carplay dongle that allows you to use CarPlay feature in your car without needing to plug in your iPhone, provide great reliability, a solid and uninterrupted connection every time. You can access most of your iPhone's features and apps, such as phone calls, texts, music, and more, from the touchscreen display in your car wirelessly. 🚗 【Tips You Should Know】Be sure that your car has factory-installed CarPlay, this model doesn’t support Android Phones. Package includes: 1 x Wireless CarPlay Adapter, 1 x USB-C to USB Cable, 1 x USB-C to USB-C. We provide 24H*7D service, please feel free to contact us if there any problems/questions."", ""GREPHONE 2 Pack USB C to Lightning Cable,6 FT MFi Certified Extra Long iPhone Charger Cord,6 Foot USB Type C to Lightning Fast Cable Compatible with 13/12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7/6/SE/iPad 【Super charging】Really iphone fast charger,our charging cable, 30 minutes to restore 60% of the phone's power superior iPhone connector ensure superior data transfer with fast and stable charging. 【Perfect 6ft and quality】Wfith the 6foot length, you can lie on the couch or sofa and use your devices while you are charging at the same time. Special reinforced material, the wire has been tested many times to be softer and tougher to provide additional protection and durability. The 3D aluminum joint and the exclusive laser welding technology ensure that it will not break and the connection will be tighter. It can fit well even on the mobile phone protective shell and never loosen. 【Compatibility List】:USB-C to lightning cable supports PD Fast Charge 3A/30W (max) for iPad 8th iPad 2020, iPhone 13/13 Mini/13 Pro/13 Pro Max/12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/11 Pro Max/XS Max/XS/XR/X/8 Plus/8 and iPad Pro 12.9\"" gen1/iPad Pro 12.9\"" gen2/iPad Pro 10.5\""/iPad Air3 10.5\""/iPad mini5 7.9\""; This cable also supports the standard charge (5V/2.4A max) for iPhone 7 Plus/7/6 Plus/6/6S Plus/6S etc. Note: You need a USB-C port wall charger to achieve fast charging. 【Apple MFi Certified Lightning Cable】 With the Apple MFi Chip, the USB-C to lightning cable cord equips automatic chip recognition function.They adopt the latest and faster charging C94 lightning terminal design,and built-in overvoltage protection ensure your Apple devices are charged safely, at their fastest possible speed. The Apple MFi Certification ensures 100% flawless. 【100% satisfactory service】You will get 2 packs of 6ft usb c to lightning cables and we will render a 12-month service to you as promised ensure your pleasing shopping experience. If you have any questions, please feel free to contact us. Our service team will provide you with a satisfactory solution within 24 hours.""]"
510c63ba-7e9e-4d6a-b25e-b12ce6899bed,multi,multi,I want headphones for running that let me hear surroundings and others that block noise for calls. Which open-ear bone conduction and IPX7 waterproof in-ear earbuds meet those needs?,Siniffo bone conduction headphones (B0BNHVLF7G) use open-ear design and are IP56 rated so you can hear surroundings; TELSOR wireless earbuds (B0C6K1GQCF) are IPX7 waterproof with noise-reducing mics for clear calls.,2,2,29,30,False,False,False,False,,0.4836,0.1667,0.0,1.0,,"[""B0BNHVLF7G"", ""B0C6K1GQCF""]","[""Siniffo Upgraded Bone Conduction Headphones Wireless Bluetooth 5.3 Open Ear Sports Earphones with Mic, Sweat Resistant Headset for Workout, Running, Gym, Hiking, Driving, Cycling, Commuting 【Premium Sound Quality】Experience premium audio delivered through your cheekbone with our bone conduction technology. Engineered with both audio enhancement technology and exclusive OT closed anti-leakage technology, X15 bone conduction headphones brings the immersive listening experience from deep, rich bass to accurate mids and crisp, clean highs, you’ll hear every note with a new sense of clarity. 【Extreme Comfort & Secure Fit】X15 workout headphones adopt a open-ear design with an ergonomic scientific arc, combined with a high-performance vibrator and an ultra-lightweight design. It is comfortable and painless to wear for a long time while ensuring a secure fit. In addition, X15 headphones feature IP56 waterproof rating for outdoor and indoor sports, such as running, hiking and even intense workout, etc. Recommended for small head sizes and for those who prefer a more snug fit. 【Bluetooth 5.3 & HD Call】X15 Bluetooth open-ear headphones deliver a more stable and faster wireless connection to your devices and up to 30% lower gaming latency. X15 also features noise-canceling microphone for clear and stable voice communication. Independent button controls allow you to easily adjust volume, play music, answer or end calls, activate Siri, or switch between music and game mode. 【8-Hour Battery Life & Quick Charge】Strong battery supports 8 hours of continuous music and calls. Siniffo X15 running headphones adopt Type-C quick charge and feature a 10-minute quick charge for up to 1.5 hours of listening. Enjoy your favorite music all day long! 【What You Get】1*Bone Conduction Headphones, 1*Type-C Quick Charging Cable, 4*Sponge Earplugs, 1* Manual, 30-day Return and 2-year Warranty. We care about all details, each gym headphones is tested manually. For those looking for high-quality sport headphones at a reasonable cost, we believe Siniffo X15 headset is a good choice. If you have any questions, please do not hesitate to contact us."", ""TELSOR Wireless Earbuds for iPhone, Bluetooth Headphones Touch Control Stereo Sound Bluetooth Earbuds with Noise Cancelling Mic for Calls, 30H Playtime, IPX7 Waterproof Earbuds for Android, Black ♬【Bluetooth】Pair instantly with an uninterrupted and stable transmission with Bluetooth 5.1. AVRCP, HCP, HSP, and A2DP profiles are supported. The wireless earbuds are compatible with most Bluetooth enabled iPhones, Andriods, smart TVs, computers, etc. Each wireless earbuds will pair with each other when they are removed from the charging case. From here, enable Bluetooth on your chosen device and pair with the headphones. ♬【Clear Call & Sound quality】Each wireless earbuds features a 10mm diameter speaker and 2 microphones to reduce ambient noise and transmit your voice for a clear call in any environment. For the music enjoyers, these wireless earbuds offer a deep bass for an immersive musical experience. ♬【Long Battery Life & Quick Charge】Get up to 6 hours of playtime on a single charge or up to 30 hours when using the charging case. A full charge takes 2 hours in the charging case. The charging case itself is charged using USB-C. ♬【IPX7 Waterproof & Ergonomic Design】TELSOR wireless earbuds feature IPX7 Waterproof nano-coating to effortlessly protect the wireless earbuds from rain and sweat alike. The lightweight, ergonomic design fits in the ear without adding any discomfort or stress, making them perfect for offices, runs, and workouts. ♬【Smart Touch Control】There won't be a need to reach for your phone when using these wireless earbuds. Tapping the wireless earbuds enables you access to volume control, pause/play/skip, answer/hang up, and voice assistant. ♬【Ideal Gift】TELSOR Wireless Earbuds are great for friends and family as Birthday gifts, Valentine's Day gift etc.""]"
7ce07376-45b9-4c95-b509-041c9ba6961d,multi,multi,Can I use a USB-C to Lightning 6ft cable for fast PD charging with the 240W USB-C cable for my MacBook Pro and iPhone fast charging needs? Are they compatible together?,"The GREPHONE 6ft USB-C to Lightning (B0BV6PWVCG) supports PD fast charge up to 3A/30W for iPhone, while the UseBean 240W USB-C to USB-C cable (B0BP9Z159S) supports PD3.1 up to 240W; they are compatible if you use a USB-C PD charger and the Lightning cable for the iPhone and the 240W cable for USB-C devices.",2,2,31,54,False,False,False,False,,0.7061,0.4,1.0,1.0,,"[""B0BV6PWVCG"", ""B0BP9Z159S""]","[""GREPHONE 2 Pack USB C to Lightning Cable,6 FT MFi Certified Extra Long iPhone Charger Cord,6 Foot USB Type C to Lightning Fast Cable Compatible with 13/12/11/11Pro/11Max/ X/XS/XR/XS Max/8/7/6/SE/iPad 【Super charging】Really iphone fast charger,our charging cable, 30 minutes to restore 60% of the phone's power superior iPhone connector ensure superior data transfer with fast and stable charging. 【Perfect 6ft and quality】Wfith the 6foot length, you can lie on the couch or sofa and use your devices while you are charging at the same time. Special reinforced material, the wire has been tested many times to be softer and tougher to provide additional protection and durability. The 3D aluminum joint and the exclusive laser welding technology ensure that it will not break and the connection will be tighter. It can fit well even on the mobile phone protective shell and never loosen. 【Compatibility List】:USB-C to lightning cable supports PD Fast Charge 3A/30W (max) for iPad 8th iPad 2020, iPhone 13/13 Mini/13 Pro/13 Pro Max/12/12 Mini/12 Pro/12 Pro Max/11/11 Pro/11 Pro Max/XS Max/XS/XR/X/8 Plus/8 and iPad Pro 12.9\"" gen1/iPad Pro 12.9\"" gen2/iPad Pro 10.5\""/iPad Air3 10.5\""/iPad mini5 7.9\""; This cable also supports the standard charge (5V/2.4A max) for iPhone 7 Plus/7/6 Plus/6/6S Plus/6S etc. Note: You need a USB-C port wall charger to achieve fast charging. 【Apple MFi Certified Lightning Cable】 With the Apple MFi Chip, the USB-C to lightning cable cord equips automatic chip recognition function.They adopt the latest and faster charging C94 lightning terminal design,and built-in overvoltage protection ensure your Apple devices are charged safely, at their fastest possible speed. The Apple MFi Certification ensures 100% flawless. 【100% satisfactory service】You will get 2 packs of 6ft usb c to lightning cables and we will render a 12-month service to you as promised ensure your pleasing shopping experience. If you have any questions, please feel free to contact us. Our service team will provide you with a satisfactory solution within 24 hours."", ""UseBean 240W USB C to USB C Cable 6.6ft (2 Pack),USB 3.2 Gen 2X2 20Gbps Data Transfer Type-C Cable PD Fast Charging,4K Video Monitor Cord,for Thunderbolt 3/4 MacBook Pro, iPad Pro,Galaxy S21/S20 【240W USB C Cable】Supports PD3.1 fast charging protocol;Supports fast charge up to 240W(48V 5A) when paired up with a compatible cable and charger. Backward compatible with 200/170/140/100/60/18W power devices.(Note: Charging speed may be dependent on the host device's charging capability). 【20Gbps Data Transfer】Offers 20Gbps SuperSpeed data transfer ,transferring an HD movie in just seconds.(NOTE: The transfer speed depends on the speed supported by your device port.) 【4K@60Hz Video Output】Offers 4K@60Hz (3840*2160) video output function from USB C laptops to USB C display screen or monitor, such as LG 4k, Samsung, HP EliteDisplay, Dell USB-C Monitors and more. (Note: The video function works for those devices that the USB C port supports DP Alt Mode.) 【Widely Compatibility】Support thundedrbolt 4/3 devices and all usb c devices. Such as MacBook Air, MacBook Pro, Surface Go 1/2/3, Surface Pro X/7/8, Asus ProArt Studiobook Pro 16, ASUS ZenBook Pro 15, ASUS ZenBook 14, Samsung Galaxy S22 Ultra/ S22+/ S22/S21/S20, Samsung Galaxy Note20 Ultra, Note 20/10+/10 , Chromebook, HP Zhan X, Dell XPS 15/13 and other Type C devices. 【Durable and Warranty】With a premium nylon-braided exterior and redesigned connector housing built with aluminum, it is rated to withstand over 40,000 bends. This charging and video cable provides better shielding against interference and ensures a faster and more stable signal transmission. Backed by an UseBean 12-month limited warranty.""]"
638199ee-4013-4f18-89b5-830d6745f904,multi,multi,"I need a portable monitor setup: which mini PC supports triple 4K@60Hz displays and which 34"" ultrawide monitor provides 3440x1440 resolution for gaming?","The ACEMAGICIAN mini PC (B0C9XFF3CT) supports 4K@60Hz triple display via HDMI+DP+Type-C, and the MSI MAG342CQM (B0BY2ZBRZD) is a 34"" 3440x1440 UWQHD 144Hz curved gaming monitor.",2,2,23,25,False,False,False,False,,0.5029,0.7143,1.0,1.0,,"[""B0C9XFF3CT"", ""B0BY2ZBRZD""]","[""ACEMAGICIAN Mini PC【Dual LAN】AMD Ryzen 5 5500U, 16GB DDR4 500GB NVMe PCIe3.0 SSD Win 11 Pro【4K@60Hz Triple Display】Mini Desktop Computers,Gaming PC 6C/12T, up to 4.0GHz,USB-C/BT4.0/Wi-Fi6/Dual Channel ✅【AMD RYZEN 5 5500U PROCESSOR】ACEMAGICIAN mini desktop PC is equipped with AMD Ryzen 5 5500U, 6 Cores 16 Threads, L3 Cache is up to 16MB! Base Clock 2.1GHz, Max Boost Clock can up to 4.0GHz.Equipped with Radeon Vega 7 Graphics(1800 MHz), providing more performance and smoother operation for office (PS, PR, CAD, ArcGIS and other office software) or PC gaming (LOL, GTA5, CSGO and other exciting games). ✅【16GB RAM 512GB NVMe PCIe3.0 SSD】This Mini PC Comes With 16GB DOUBLE Channel DDR4 High Frequency Memory (2x8GB, Up to 3200MHz, Expandable to 64) than 512GB Large Capacity M.2280 NGFF Hard SSD, it greatly improves the speed of launching large files and applications. If you want more storage space, you can also add a 2.5\"" SSD (no included) to expand the memory upgrade storage to 2TB to suit your needs. ✅【DUAL 1G RJ45 PORTS】Fast Network Speeds: Enjoy up to 1000 Mbps data transmission speed without worrying about lagging. Ideal for working, gaming, and surfing the internet. Great for Untangle or Pfsense or as a basic office PC. ✅【4K@60HZ & TRIPLE DISPLAY】The desktop pc is integrated with AMD Radeon Vega7 1800MHz GPU, delivering powerful graphics processing power and supporting HD (4K@60Hz) for super smooth playback of 4K U HD movies, so that Windows PC every detail is perfectly reflected, for immersive viewing. 4K@60GHz triple display (1X HDIM + 1X DP + Type-C), Small Desktop Computers allow easy connection of 3 monitors, reducing waiting time and multiplying the efficiency of work, play and creation. ✅【SMALL BUT POWERFUL MICRO PC】Small Desktop Computers consumes only 15w compared to a desktop PC, pc mini's size is only 5X5X1.7inch, mini and compact, it does not take up space, perfect for carrying. You can use the VESA mount to place it behind your monitor and turn it into an ALL-IN-ONE device, both beautiful and aesthetic. Mini computer greatly improves desktop space and provides a clean and tidy working environment.and will handle all the issues for you. 💕【RELIABLE LIFETIME SERVICE】1x Mini pc, 1x Mounting Bracket, 1x HDMI Cable, 1x Power Adapter, 1x Instruction Manual. and will handle all the issues for you. We provide lifetime technical support and 12-month satisfaction service, if you have any problems please feel free to contact us."", ""MSI MAG342CQM 1500R Curvature 21:9 Aspect Ratio Narrow Bezel 1ms 3440 x 1440 (UWQHD) 144Hz Refresh Rate Tilt/Swivel/Height/Pivot Adjustment 34\"" AMD Freesync Gaming Curved Monitor, Black 34\"" LCD panel LED backlight (34400 x 1440 UWQHD).Specific uses for product - Gaming 100Hz refresh rate - Display without after image. 1ms response time helps eliminate screen tearing and choppy frame rates Wide view angle - 178° visible. Adaptive sync - keep screen tearing away from your monitor.""]"
31600f87-7c1a-4a93-84c4-2eb7d155d221,multi,multi,I have an iPad Air 5th gen and want a protective case that can also act as an adjustable stand and a stylus compatible with my iPad. Which case and stylus from these chunks will work together?,"Use the ESR case (B09QGNB537) because it’s compatible with iPad Air 5th Gen and offers an 8-angle magnetic stand, and the KEEPRO Pencil (B0BF18F6R7) is compatible with iPad Air 4/5 and charges magnetically on the iPad.",2,2,37,36,False,False,False,False,,0.6506,0.6667,0.0,1.0,,"[""B09QGNB537"", ""B0BF18F6R7""]","[""ESR for iPad Air 5th Generation Case 2022 / iPad Air 4th Case 2020, Rugged Protection, Detachable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Screen View, 8 Stand Angles, Black Compatibility: only compatible with iPad Air 5th Generation 2022 and iPad Air 4th Generation 2020; not compatible with any other iPad models Detachable Magnetic Cover: keep your screen covered, fold it up into a stand for viewing/writing/portrait modes, or remove it for better ergonomics while gaming Rugged Protection: rugged shock-resistant polymer provides robust protection against scratches and drops Stable and Adjustable Stand: magnetically locks to 8 different stand positions that stay stable in bed, on the couch, or anywhere else Stand Your Way: raised screen view, portrait mode, and magnetic fridge mounting let you comfortably view and use your iPad in the office, kitchen, and beyond Complete Customer Support: detailed setup videos and FAQs, comprehensive 12-month warranty, lifetime support, and personalized help"", ""KEEPRO Pencil 2nd Generation for iPad, Magnetic Wireless Charge Tilt Sensitivity Palm Rejection Active Pen for Apple iPad Pro 11\"" 4/3/2/1, iPad Pro 12.9\"" 6/5/4/3, iPad Air 4/5, iPad Mini 6 [Compatibility]- ONLY compatible with iPad mini (6th generation), iPad Air (4th and 5th generation), iPad Pro 12.9-inch (3rd, 4th, 5th and 6th generation), iPad Pro 11-inch (1st, 2nd, 3rd and 4th generation), check and confirm your device before place the order (Note: If the pen doesn't charge, fully charge your iPad first then try charging the pen again) [Charging and Pairs Magnetically]- Charges wirelessly, attaches and pairs magnetically to the compatible iPad, this pen is a preferable alternative to the Apple Pencil 2nd Generation [Tilt Sensitivity & Pixel Precision]- Pixel-perfect precision and industry-leading low latency with tilt sensitivity making drawing, sketching, coloring, taking notes, and marking up PDFs, as easy and natural as a real pencil [Native Palm Rejection]- Rest your palm on the screen comfortably, allowing you to write and draw on your iPad as if it's an actual notebook [Hotkey for Easy Access]- Support Bluetooth connection to display battery percentage in the status bar, one-click return to the homepage, double-click to enter multi-task (long press 3s to turn On/Off) [Extra Replaceable Tips]- Come with 3 extra replaceable tips, keep extra tips for your pencil at the ready, the tip is compatible with Apple Pencil (1st generation) and Apple Pencil (2nd generation)""]"
6281edaf-4cbf-4aaa-8d63-cd869d654aff,single,single,Which iPad models are the ESR Rugged Protection case compatible with?,iPad Air 5th Generation (2022) and iPad Air 4th Generation (2020).,1,1,11,11,False,False,False,False,,0.5334,1.0,1.0,1.0,,"[""B09QGNB537""]","[""ESR for iPad Air 5th Generation Case 2022 / iPad Air 4th Case 2020, Rugged Protection, Detachable Magnetic Cover, Adjustable Portrait/Landscape Stand with Raised Screen View, 8 Stand Angles, Black Compatibility: only compatible with iPad Air 5th Generation 2022 and iPad Air 4th Generation 2020; not compatible with any other iPad models Detachable Magnetic Cover: keep your screen covered, fold it up into a stand for viewing/writing/portrait modes, or remove it for better ergonomics while gaming Rugged Protection: rugged shock-resistant polymer provides robust protection against scratches and drops Stable and Adjustable Stand: magnetically locks to 8 different stand positions that stay stable in bed, on the couch, or anywhere else Stand Your Way: raised screen view, portrait mode, and magnetic fridge mounting let you comfortably view and use your iPad in the office, kitchen, and beyond Complete Customer Support: detailed setup videos and FAQs, comprehensive 12-month warranty, lifetime support, and personalized help""]"
5deb2f63-1dde-4b87-9086-a1bc6f64ac70,single,single,What is the close focus distance for the Usogood monocular?,Less than 3 yards.,1,1,10,4,False,False,False,False,,0.2271,1.0,1.0,1.0,,"[""B0BGLRMPQD""]","[""Monocular Telescope, 10x42 Monoculars for Adults, Usogood Compact Portable Waterproof Monocular with Hand Strap, Lightweight Handheld Pocket Telescope for Bird Watching 【10x42 High Definition and Comfortable Viewing】This monoculars for adults with a 42mm objective lens provide 10x magnification, which ensures that you can easily magnify the object with a stable view when observing handheld. With a large field of view of 360ft/1000yards, you can clearly see the mountains 1200 yards away. 【22.5 mm Extra Large Eyepiece, More Detail, Clearer and Brighter】Equipped with an oversized 22.5 mm eyepiece, this handheld monocular offers you a comfortable viewing experience. Including the BAK4 prism, all the lenses are fully multi-layer coated to reduce light loss by 99.99%, providing you with a brighter picture. 【Extremely Lightweight to Carrying Out, Multiple Carrying Options】This monocular comes with a hand strap and double lens covers, all that weighs less than 9 oz, which is light as your smartphone! Also comes with a soft case with a neck strap, so you can easily take it outside. Perfect for bird watching, deer watching, sporting events, etc. 【Mini Size, Handheld, One-finger Precision Focus】Different from other 12x50 monoculars, this compact monocular measures 5.8'' x 2.5'' x 2.1''. You only need one hand to hold it securely, and never feel hand soreness. Designed with the double focus ring, you can easily get a sharp view by adjusting either of them. 【See From 3 Yards to Infinity With Clarity】The close focus distance of this small monocular is less than 3 yards. It not only helps you observe the flowers in your yard or the birds in the trees, but also easily brings the landscape thousands of miles away to your eyes, such as a volcano ready to erupt. Also comes with 30-day hassle-free money back guarantee and LIFETIME WARRANTY.""]"
cc6ed724-7729-4bc6-bce1-cd7fb2c662ff,single,single,What is the listed playtime of the Open Ear Headphones on a single charge and with the charging case?,11 hours per charge; up to 60 hours with the charging case.,1,1,19,12,False,False,False,False,,0.4528,1.0,1.0,1.0,,"[""B0CBMPG524""]","[""Open Ear Headphones, Bluetooth 5.3 Earbuds with 60H Playtime IPX7 Waterproof Wireless Earbuds Immersive Premium Sound True Wireless Open Ear Earbuds with Earhooks for Running, Walking and Workouts 【Open-ear Design Headphones】Feature with a new generation of true open-ear wireless earbuds design, the headphones can rest gently and firmly fit your ears without entering your ear canal, which will reduce stress and hearing loss after extended wear. There is no pinching of the auricle, no blockage of the ear canal, and no pain or damage to hearing. 【Powerful Stereo Sound】Equipped with 16.2 millimeters vibrating diaphragm speaker driver, bluetooth headphones providing pure balanced audio and clarity output for all music genres with soft audio and immerse yourself in the wonderful world of music. 【Hear Your Surroundings】Open earbuds that rest on your ears without covering them, you can hear your music and your surroundings at the same time. Whether you are cycling, walking, running, working out or driving, you can always be aware of your surroundings, knowing you are safe and alert for changes in your environment. 【Comfort and Secure Fit】 The open earbuds can avoid wearing discomfort caused by in-ear or over-ear headphones. Flexible, secure-fitting silicone ear hooks and an ergonomic design ensure the bluetooth earphones stay comfortable and secure during hiking, running and other outdoor activities. 【Charge on the go & IPX7 Waterproof】Earbuds last 11 hours of playback time with one charge and can be extended up to 60 hours with a portable charging case in use. Plus, wireless headphones boast IPX7-rated protection that prevents ordinary splashing water and rain. (Please note: The charging case is not waterproof)""]"
f304aeaa-7990-453c-a735-f62b5190fd9b,single,single,How many antennas does the Tenda A33 WiFi extender have and what is their gain?,Two 5dBi dual-band antennas.,1,1,15,4,False,False,False,False,,0.5288,1.0,1.0,1.0,,"[""B0BZ5R7CVP""]","[""Tenda A33 AX3000 WiFi 6 Extender, WiFi Booster WiFi Range Extender, 2.4/5GHz Dual Band WiFi Extender with Ethernet Port, AP Mode, WPS Easy Setup, WiFi Extenders Signal Booster for Home Improved WiFi Coverage - With 2 * 5dbi dual-band antennas, the Tenda A33 wifi extender can effectively boost your wifi signal for up to 2100 sq. ft coverage , providing you a stable wifi connection at your home with no dead zone. Fast Speed - Tenda A33 WiFi 6 Range Extender provides maximum speeds of 574Mbps on the 2.4GHz band and 2402Mbps on the 5GHz band, delivering you an unrivaled network experience at every corner of your house. More Devices, Less Latency - Compared with the previous WiFi 5 generation, WiFi 6 technology enables 1.5X better performance in speed and latency. You can connect to 20+ devices without issues like speed drop and network congestion. All-around WiFi Extender - Tenda A33 comes with a Gigabit Ethernet Port for demanding task like gaming and streaming. You can also use the access point mode to get the best possible speed from your network without worrying about interfering signal. Intelligent Roaming – Tenda A33 WiFi Repeater uses your existing network SSID name by default to ensure a seamless network experience around your home. Compatibility Note: The Tenda A33 is compatible with 99% wifi routers in the market. However, if you want to extend a mesh network, adding a mesh node would be recommended as most mesh systems remove the \""AP Client\"" feature that is necessary for a wifi extender to work.""]"
9b97c859-a6cd-49e7-bf37-c4f1c589fdeb,single,single,What is the waterproof rating of the HEYSONG portable Bluetooth speaker?,IPX7.,1,1,11,1,False,False,False,False,,0.5821,1.0,1.0,1.0,,"[""B0BNVKS9WH""]","[""HEYSONG Portable Bluetooth Speaker with Stereo Sound, 2000mAh Battery, IPX7 Waterproof Wireless Speakers for Outdoor, Home, Beach, Biking, Pool, Travel Loud Stereo Sound & Deep Bass: Featuring heysong unique audio processing through 2 drivers, it delivers surprisingly loud, no noticeable crackle at maximum volume. Complements your music without exaggeration or distortion. 100% Full Waterproof & Floating: Being IPX7 waterproof, this wireless Bluetooth speaker is protected against rain, spills, and splashes and can even survive submersion in up to 3 feet of water for up to 30 minutes. No worries about weather and outdoor condition, be the Rocker on your trip. Upgraded Stable Bluetooth 5.0: wireless Bluetooth speaker can normally connect the device from 66 unobstructed feets away even under difficult conditions and the signal is not disturbed. The Bluetooth 5.0 chip easily reads music playlists and connects to any device. 12 hours of playtime & Portable: This Bluetooth speaker has an unparalleled 12 hours of continuous music playback time or talk time (built-in microphone). Engineered to withstand bumps and drops, the outdoor speaker with silicone is more durable. Perfect for using in taking to pool, beach, barbecues, biking, hiking, camping, etc. What You Get & Dual Pairing Function: 1 waterproof Bluetooth speaker, 1 Type-C charging cable, 1 quick start guide, and lifetime technical support. Pair 2 speakers together to play the same music in perfect sync, double the volume, and create an immersive stereo sound experience.""]"
30d1d38f-d013-4bf9-a3e7-954f2514e887,single,single,What charging speed (current) does the iPhone Lightning cable claim to support?,Up to 3.0A fast charging.,1,1,12,5,False,False,False,False,,0.6609,1.0,1.0,1.0,,"[""B0BYYLJRHT""]","[""iPhone Charger Cord Lightning Cables, Original 2022 Upgraded [3Pack 3ft] Apple MFi Certified USB A Charging Cable for iPhone 13 12 11 Mini Pro XR Xs Max X SE 8 7 6 Plus iPad iPod AirPods - Black Original Apple Cable - iPhone charging cable with a reinforced joint design that has passed 30,000+ times bending tests for extra protection and durability. Insulation and precisely layer-welded connectors, which make the cable more durable and sturdier than normal iPhone charger cables but also flexible and tangle-free. Instant Responses - No error message pops up. Real high-speed iPhone charging cable with stable and efficient current output, you can plug it into laptop computers and in-car charging adapter. Super Fast Charge - The iPhone Lightning cable build-in four-core high-quality copper wires and multiple safety protections overcharge/stable current/automatic switching/battery protection to promote maximum signal quality and strength. You can enjoy faster charging [3.0A] and safer high-speed data transferring [480Mbps]. Apple MFi Certified - Lightning cable ensure 100% compatibility with iPhone 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Mini, 12 Pro, 12 Pro Max, SE 2020, iPhone 11, 11 Pro, 11 Pro Max, XR , Xs , Xs Max, X, 8, 8 plus, 7, 7 plus, 6s, 6s plus, 6, 6 plus, SE, 5s, 5, 5c, iPad Pro, iPad Air, iPad Air 2, iPad mini, mini 2, mini 3, mini 4, Mini 6, iPad 4, iPad 9, iPod Touch (5 Gen), iPod Nano 7. What You Get? - 3-foot long MFI apple certified iPhone charger cable 3 pack, if you have any questions, please feel free to contact us. Notice: Please make sure to make a purchase in the store! Otherwise, we will not be able to guarantee its authenticity, and we do not provide any after-sale services for other stores!""]"
